City,State,State Code,Is Capital,id,Weather,Temperature,Humidity,Wind Speed
Barclay,Maryland,MD,False,24,Clouds,-2.49,51,7.35
Betterton,Maryland,MD,False,24,Clouds,-1.99,51,2.24
Bozman,Maryland,MD,False,24,Clouds,-1.7,52,6.17
Church Creek,Maryland,MD,False,24,Clouds,-1.9,49,4.92
Claiborne,Maryland,MD,False,24,Clear,-1.69,50,6.69
Crapo,Maryland,MD,False,24,Clouds,-1.69,49,2.68
Crocheron,Maryland,MD,False,24,Clouds,-1.67,49,2.68
Crumpton,Maryland,MD,False,24,Clouds,-2.18,51,7.37
East New Market,Maryland,MD,False,24,Clouds,-1.82,48,4.92
Federalsburg,Maryland,MD,False,24,Clouds,-1.37,50,7.99
Fishing Creek,Maryland,MD,False,24,Clouds,-1.78,49,9.59
Grasonville,Maryland,MD,False,24,Clear,-1.63,51,7.6
Hurlock,Maryland,MD,False,24,Clouds,-1.73,47,4.63
Kennedyville,Maryland,MD,False,24,Clouds,-2.13,52,2.24
Mcdaniel,Maryland,MD,False,24,Clouds,-1.69,51,6.69
Marydel,Delaware,DE,False,10,Clouds,-2.17,48,7.36
Massey,Maryland,MD,False,24,Clouds,-2.48,55,6.89
Neavitt,Maryland,MD,False,24,Clouds,-1.72,53,1.34
Queen Anne,Maryland,MD,False,24,Clouds,-1.82,48,6.17
Queenstown,Maryland,MD,False,24,Clear,-1.78,51,7.6
Rhodesdale,Maryland,MD,False,24,Clouds,-1.83,47,4.63
Rock Hall,Maryland,MD,False,24,Clear,-2.11,48,6.69
Secretary,Maryland,MD,False,24,Clouds,-1.8,49,4.92
Still Pond,Maryland,MD,False,24,Clouds,-2.03,51,2.24
Sudlersville,Maryland,MD,False,24,Clouds,-2.42,50,7.27
Taylors Island,Maryland,MD,False,24,Clouds,-2.04,52,8.27
Templeville,Maryland,MD,False,24,Clouds,-2.22,48,7.41
Tilghman,Maryland,MD,False,24,Clouds,-1.91,51,10.16
Trappe,Maryland,MD,False,24,Clouds,-1.84,50,6.17
Wittman,Maryland,MD,False,24,Clouds,-1.71,52,6.17
Woolford,Maryland,MD,False,24,Clouds,-1.92,49,4.92
Worton,Maryland,MD,False,24,Clouds,-1.99,50,8.79
Wye Mills,Maryland,MD,False,24,Clouds,-1.78,51,6.17
Chestertown,New York,NY,False,36,Clouds,-5.98,70,5.7
Adamstown,Pennsylvania,PA,False,42,Clouds,-3.8,60,4.02
Big Pool,Maryland,MD,False,24,Clouds,-4.26,51,4.47
Boonsboro,Maryland,MD,False,24,Clouds,-4.23,55,3.13
Braddock Heights,Maryland,MD,False,24,Clouds,-4.91,55,5.81
Buckeystown,Maryland,MD,False,24,Clouds,-3.54,52,5.81
Burkittsville,Maryland,MD,False,24,Clouds,-4.31,57,6.53
Cavetown,Maryland,MD,False,24,Clouds,-4.41,57,9.83
Chewsville,Maryland,MD,False,24,Clouds,-4.24,57,9.26
Clear Spring,Maryland,MD,False,24,Clouds,-4.35,51,9.26
Emmitsburg,Maryland,MD,False,24,Clouds,-3.67,57,1.79
Funkstown,Maryland,MD,False,24,Clouds,-3.9,55,9.26
Glenelg,Maryland,MD,False,24,Clouds,-4.11,51,3.58
Ijamsville,Maryland,MD,False,24,Clouds,-3.83,55,6.65
Keedysville,Maryland,MD,False,24,Clouds,-4.02,57,3.13
Keymar,Maryland,MD,False,24,Clouds,-3.74,54,6.83
Ladiesburg,Maryland,MD,False,24,Clouds,-3.89,54,1.34
Libertytown,Maryland,MD,False,24,Clouds,-4.0,55,6.73
Little Orleans,Maryland,MD,False,24,Clouds,-4.36,51,5.64
Maugansville,Maryland,MD,False,24,Clouds,-4.17,55,9.26
Myersville,Maryland,MD,False,24,Clouds,-4.38,56,9.83
New Midway,Maryland,MD,False,24,Clouds,-3.81,54,2.68
Rohrersville,Maryland,MD,False,24,Clouds,-4.51,57,3.13
Sabillasville,Maryland,MD,False,24,Clouds,-5.07,59,4.02
Smithsburg,Maryland,MD,False,24,Clouds,-4.57,57,9.26
Sykesville,Pennsylvania,PA,False,42,Clouds,-7.09,70,6.69
Taneytown,Maryland,MD,False,24,Clouds,-4.01,56,6.89
Thurmont,Maryland,MD,False,24,Clouds,-3.93,57,2.68
Union Bridge,Maryland,MD,False,24,Clouds,-3.85,55,6.84
West Friendship,Maryland,MD,False,24,Clouds,-3.97,52,3.58
Bivalve,Maryland,MD,False,24,Clouds,-1.89,49,6.77
Crisfield,Maryland,MD,False,24,Clouds,1.0,48,12.41
Deal Island,Maryland,MD,False,24,Clouds,-1.67,47,9.68
Ewell,Maryland,MD,False,24,Clear,0.62,47,8.75
Girdletree,Maryland,MD,False,24,Clear,-2.01,46,5.14
Linkwood,Maryland,MD,False,24,Clouds,-1.82,48,4.92
Manokin,Maryland,MD,False,24,Clouds,-2.23,50,8.23
Mardela Springs,Maryland,MD,False,24,Clouds,-2.16,49,7.54
Nanticoke,Pennsylvania,PA,False,42,Clouds,-3.53,53,3.13
Ocean City,New Jersey,NJ,False,34,Clouds,-1.71,49,5.81
Parsonsburg,Maryland,MD,False,24,Clouds,-2.13,47,8.23
Pocomoke City,Maryland,MD,False,24,Clear,-1.95,46,5.14
Powellville,Maryland,MD,False,24,Clouds,-2.02,48,8.23
Princess Anne,Maryland,MD,False,24,Clouds,-2.18,51,6.05
Rehobeth,Maryland,MD,False,24,Clouds,-1.94,43,8.52
Sharptown,Maryland,MD,False,24,Clouds,-1.93,51,8.35
Showell,Maryland,MD,False,24,Clear,-1.64,47,4.12
Tyaskin,Maryland,MD,False,24,Clouds,-1.98,48,6.38
Tylerton,Maryland,MD,False,24,Clear,0.7,47,8.75
Upper Fairmount,Maryland,MD,False,24,Clouds,-2.17,46,9.36
Whaleyville,Maryland,MD,False,24,Clear,-1.85,47,8.23
Willards,Maryland,MD,False,24,Clouds,-1.97,48,8.23
North East,Pennsylvania,PA,False,42,Clouds,-4.96,73,11.5
Perry Point,Maryland,MD,False,24,Clouds,-2.96,50,6.43
Port Deposit,Maryland,MD,False,24,Clouds,-3.62,54,6.39
Cecilton,Maryland,MD,False,24,Clouds,-2.51,50,0.89
Chesapeake City,Maryland,MD,False,24,Clouds,-2.42,48,3.13
Childs,Maryland,MD,False,24,Clouds,-3.01,54,4.47
Colora,Maryland,MD,False,24,Clouds,-3.84,57,6.57
Conowingo,Maryland,MD,False,24,Clouds,-3.89,51,6.56
Earleville,Maryland,MD,False,24,Clouds,-2.42,49,0.89
Elk Mills,Maryland,MD,False,24,Clouds,-2.84,51,7.72
Dumfries,Virginia,VA,False,51,Clear,-1.92,45,3.6
Dunn Loring,Virginia,VA,False,51,Clouds,-3.23,51,3.58
Fairfax Station,Virginia,VA,False,51,Clear,-3.18,50,8.75
Falls Church,Virginia,VA,False,51,Clear,-3.03,51,3.58
Fort Belvoir,Virginia,VA,False,51,Clear,-2.4,49,5.66
West Mclean,Virginia,VA,False,51,Clouds,-3.07,51,3.58
Oakton,Virginia,VA,False,51,Clouds,-3.3,50,8.75
Occoquan,Virginia,VA,False,51,Clear,-2.36,49,2.06
Quantico,Maryland,MD,False,24,Clouds,-2.18,49,0.89
Triangle,Virginia,VA,False,51,Clear,-2.03,43,3.6
Brooke,Virginia,VA,False,51,Clear,-1.67,42,3.6
Burgess,Virginia,VA,False,51,Clouds,-0.8,61,1.79
Burr Hill,Virginia,VA,False,51,Clouds,-2.11,48,2.37
Caret,Virginia,VA,False,51,Clear,-0.99,37,0.0
Center Cross,Virginia,VA,False,51,Clear,-1.22,39,0.0
Champlain,New York,NY,False,36,Clouds,-10.07,83,5.43
Coles Point,Virginia,VA,False,51,Clear,-1.03,53,2.57
Colonial Beach,Virginia,VA,False,51,Clouds,-1.42,52,0.45
Dogue,Virginia,VA,False,51,Clear,-1.7,48,3.64
Dunnsville,Virginia,VA,False,51,Clear,-0.97,37,0.0
Farnham,New York,NY,False,36,Clouds,-4.12,54,7.72
Garrisonville,Virginia,VA,False,51,Clear,-2.11,44,3.6
Hartwood,Virginia,VA,False,51,Clear,-2.27,44,2.57
Heathsville,Virginia,VA,False,51,Clear,-0.77,58,0.45
Hustle,Virginia,VA,False,51,Clear,-1.67,41,3.41
Kilmarnock,Virginia,VA,False,51,Clear,-0.65,44,4.08
King George,Virginia,VA,False,51,Clear,-1.98,51,4.05
Kinsale,Virginia,VA,False,51,Clear,-0.95,47,2.57
Laneview,Virginia,VA,False,51,Clear,-1.48,40,0.0
Lively,Virginia,VA,False,51,Clear,-4.3,53,4.13
Lottsburg,Virginia,VA,False,51,Clear,-0.85,54,6.75
Merry Point,Virginia,VA,False,51,Clouds,-0.33,37,4.07
Mollusk,Virginia,VA,False,51,Clear,-1.12,43,2.86
Montross,Virginia,VA,False,51,Clear,-1.61,52,0.89
Morattico,Virginia,VA,False,51,Clear,-1.23,44,2.81
Ninde,Virginia,VA,False,51,Clouds,-1.79,51,2.68
Nuttsville,Virginia,VA,False,51,Clear,-1.17,46,3.85
Oldhams,Virginia,VA,False,51,Clear,-1.61,51,5.05
Ophelia,Virginia,VA,False,51,Clouds,-0.72,64,1.34
Partlow,Virginia,VA,False,51,Clear,-1.92,42,0.45
Reedville,Virginia,VA,False,51,Clouds,-0.76,66,1.79
Rhoadesville,Virginia,VA,False,51,Clear,-2.04,44,0.0
Rollins Fork,Virginia,VA,False,51,Clouds,-1.77,51,5.09
Ruther Glen,Virginia,VA,False,51,Clear,-1.19,41,2.0
Sealston,Virginia,VA,False,51,Clear,-1.63,42,2.57
Sharps,Virginia,VA,False,51,Clear,-1.25,40,0.0
Spotsylvania,Virginia,VA,False,51,Clear,-2.01,45,2.06
Tappahannock,Virginia,VA,False,51,Clear,-0.75,37,0.0
Village,Virginia,VA,False,51,Clouds,-0.02,33,0.45
Weems,Virginia,VA,False,51,Clear,-0.54,41,3.02
Sandy Point,Maine,ME,False,23,Clouds,-8.97,59,3.41
Wicomico Church,Virginia,VA,False,51,Clear,-0.76,58,1.79
Zacata,Virginia,VA,False,51,Clouds,-1.52,53,0.89
Brucetown,Virginia,VA,False,51,Clouds,-4.72,54,5.14
Chester Gap,Virginia,VA,False,51,Clouds,-5.48,49,4.76
Clear Brook,Virginia,VA,False,51,Clouds,-4.84,55,5.14
Cross Junction,Virginia,VA,False,51,Clouds,-5.85,59,4.02
Flint Hill,Virginia,VA,False,51,Clouds,-0.33,33,0.45
Front Royal,Virginia,VA,False,51,Clouds,-4.1,50,1.79
Huntly,Virginia,VA,False,51,Clouds,-4.28,49,4.66
Maurertown,Virginia,VA,False,51,Clear,-4.58,54,0.89
Rileyville,Virginia,VA,False,51,Clear,-3.43,46,3.13
Star Tannery,Virginia,VA,False,51,Clouds,-5.22,58,5.2
Stephens City,Virginia,VA,False,51,Clouds,-4.72,54,3.6
Toms Brook,Virginia,VA,False,51,Clear,-4.63,53,0.89
White Post,Virginia,VA,False,51,Clouds,-4.56,53,3.6
Culpeper,Virginia,VA,False,51,Clear,-2.74,43,0.0
Aroda,Virginia,VA,False,51,Clear,-1.85,36,0.0
Banco,Virginia,VA,False,51,Clear,-2.64,61,2.06
Bealeton,Virginia,VA,False,51,Clear,-2.45,44,2.68
Brandy Station,Virginia,VA,False,51,Clear,-2.53,43,2.57
Elkwood,Virginia,VA,False,51,Clear,-2.45,43,2.57
Etlan,Virginia,VA,False,51,Clear,-3.08,41,0.89
Goldvein,Virginia,VA,False,51,Clear,-2.43,44,2.57
Jeffersonton,Virginia,VA,False,51,Clear,-2.9,44,2.68
Lignum,Virginia,VA,False,51,Clear,-2.64,45,0.0
Mitchells,Virginia,VA,False,51,Clouds,-2.61,44,2.22
Oakpark,Virginia,VA,False,51,Clear,-2.08,39,0.0
Pratts,Virginia,VA,False,51,Clear,-2.02,40,2.25
Radiant,Virginia,VA,False,51,Clear,-1.64,35,1.54
Rapidan,Virginia,VA,False,51,Clear,-1.4,39,0.0
Richardsville,Virginia,VA,False,51,Clear,-2.42,46,0.0
Rixeyville,Virginia,VA,False,51,Clear,-2.7,43,0.0
Sperryville,Virginia,VA,False,51,Clear,-3.31,41,3.13
Stevensburg,Virginia,VA,False,51,Clouds,-7.57,71,4.93
Sumerduck,Virginia,VA,False,51,Clear,-2.46,44,2.57
Syria,Virginia,VA,False,51,Clear,-3.08,42,0.89
Viewtown,Virginia,VA,False,51,Clouds,-2.89,44,3.1
Wolftown,Virginia,VA,False,51,Clear,-2.41,40,2.52
Basye,Virginia,VA,False,51,Clear,-6.47,64,4.56
Bergton,Virginia,VA,False,51,Clear,-6.31,61,0.45
Criders,Virginia,VA,False,51,Clear,-6.67,60,0.45
Fulks Run,Virginia,VA,False,51,Clear,-5.34,54,3.76
Keezletown,Virginia,VA,False,51,Clear,-4.88,46,3.09
Lacey Spring,Virginia,VA,False,51,Clear,-4.59,47,3.58
Mount Crawford,Virginia,VA,False,51,Clear,-4.36,43,3.09
Mount Jackson,Virginia,VA,False,51,Clear,-3.21,39,3.09
Mount Solon,Virginia,VA,False,51,Clear,-4.08,42,3.09
Orkney Springs,Virginia,VA,False,51,Clear,-6.47,62,4.36
Penn Laird,Virginia,VA,False,51,Clear,-4.81,46,3.09
Quicksburg,Virginia,VA,False,51,Clear,-3.57,43,3.09
Singers Glen,Virginia,VA,False,51,Clear,-5.75,49,1.34
Timberville,Virginia,VA,False,51,Clear,-4.23,46,3.58
Covesville,Virginia,VA,False,51,Clear,-1.79,39,3.13
Crozet,Virginia,VA,False,51,Clear,-1.83,40,0.45
Dyke,Virginia,VA,False,51,Clear,-2.0,39,3.6
Earlysville,Virginia,VA,False,51,Clear,-1.62,38,3.6
Esmont,Virginia,VA,False,51,Clear,-1.16,39,0.45
Faber,Virginia,VA,False,51,Clear,-1.26,40,3.27
Fishersville,Virginia,VA,False,51,Clear,-3.22,42,2.57
Free Union,Virginia,VA,False,51,Clear,-1.4,39,3.6
Ivy,Virginia,VA,False,51,Clouds,-7.99,69,3.6
Locust Dale,Virginia,VA,False,51,Clear,-2.67,42,2.42
Lovingston,Virginia,VA,False,51,Clear,-1.6,38,2.66
Lyndhurst,New Jersey,NJ,False,34,Clouds,-1.01,40,7.2
Nellysford,Virginia,VA,False,51,Clear,-1.34,40,2.24
North Garden,Virginia,VA,False,51,Clear,-1.61,39,2.92
Piney River,Virginia,VA,False,51,Clear,-1.33,38,1.79
Quinque,Virginia,VA,False,51,Clear,-1.91,39,3.6
Ruckersville,Virginia,VA,False,51,Clear,-1.65,38,3.6
Stanardsville,Virginia,VA,False,51,Clear,-2.35,43,3.6
Achilles,Virginia,VA,False,51,Clear,0.4,36,4.63
Amelia Court House,Virginia,VA,False,51,Clear,-0.2,38,4.05
Ark,Virginia,VA,False,51,Clear,-0.56,40,0.0
Arvonia,Virginia,VA,False,51,Clear,-0.37,38,0.45
Aylett,Virginia,VA,False,51,Clear,-0.82,42,2.19
Barhamsville,Virginia,VA,False,51,Clear,-0.52,38,0.0
Bohannon,Virginia,VA,False,51,Clear,0.1,37,4.26
Bremo Bluff,Virginia,VA,False,51,Clear,0.0,38,3.03
Bruington,Virginia,VA,False,51,Clear,-1.02,37,0.0
Bumpass,Virginia,VA,False,51,Clear,-2.1,40,0.45
Cardinal,Virginia,VA,False,51,Clear,-0.06,40,0.89
Christchurch,Virginia,VA,False,51,Clear,-0.92,41,2.29
Church View,Virginia,VA,False,51,Clear,-1.32,42,0.0
Cobbs Creek,Virginia,VA,False,51,Clear,-0.34,40,0.89
Crozier,Virginia,VA,False,51,Clear,-1.82,44,4.01
Deltaville,Virginia,VA,False,51,Clear,-0.28,40,4.55
Diggs,Virginia,VA,False,51,Clear,-0.05,38,6.1
Doswell,Virginia,VA,False,51,Clear,-1.54,40,3.09
Fork Union,Virginia,VA,False,51,Clear,-0.53,38,2.96
Gloucester Point,Virginia,VA,False,51,Clear,0.53,37,4.63
Goochland,Virginia,VA,False,51,Clear,-1.45,43,3.86
Grimstead,Virginia,VA,False,51,Clear,-0.19,39,5.42
Gum Spring,Virginia,VA,False,51,Clouds,-8.82,73,3.13
Gwynn,Virginia,VA,False,51,Clear,0.08,35,6.03
Hadensville,Virginia,VA,False,51,Clear,-1.23,43,3.2
Hallieford,Virginia,VA,False,51,Clear,-0.23,40,4.88
Hartfield,Virginia,VA,False,51,Clear,-0.59,41,3.1
Hudgins,Virginia,VA,False,51,Clear,-0.16,39,4.88
Jetersville,Virginia,VA,False,51,Clear,-0.15,19,4.04
Kents Store,Virginia,VA,False,51,Clear,-1.54,39,2.93
King And Queen Court House,Virginia,VA,False,51,Clear,-0.66,41,0.0
King William,Virginia,VA,False,51,Clouds,-0.94,42,2.17
Lanexa,Virginia,VA,False,51,Clear,-0.76,37,0.45
Lightfoot,Virginia,VA,False,51,Clear,-0.54,40,3.09
Little Plymouth,Virginia,VA,False,51,Clear,-0.85,41,0.0
Locust Hill,Virginia,VA,False,51,Clouds,-2.76,49,0.45
Maidens,Virginia,VA,False,51,Clear,-1.48,43,3.86
Mannboro,Virginia,VA,False,51,Clear,-1.66,48,4.24
Manquin,Virginia,VA,False,51,Clear,-1.05,43,2.2
Maryus,Virginia,VA,False,51,Clear,0.44,36,4.63
Mattaponi,Virginia,VA,False,51,Clear,-0.6,37,0.0
Millers Tavern,Virginia,VA,False,51,Clear,-1.08,37,0.0
Moon,Virginia,VA,False,51,Clear,-0.06,38,5.53
Moseley,Virginia,VA,False,51,Clear,-1.37,45,0.45
New Kent,Virginia,VA,False,51,Clear,-1.06,35,2.06
Norge,Virginia,VA,False,51,Clear,-0.51,39,3.09
Oilville,Virginia,VA,False,51,Clear,-3.22,58,2.06
Onemo,Virginia,VA,False,51,Clear,0.01,38,6.03
Ordinary,Virginia,VA,False,51,Clear,0.32,38,3.09
Port Haywood,Virginia,VA,False,51,Clear,0.04,37,5.42
Providence Forge,Virginia,VA,False,51,Clear,-1.11,34,2.06
Ruthville,Virginia,VA,False,51,Clear,-1.2,35,2.06
Saint Stephens Church,Virginia,VA,False,51,Clear,-1.16,37,0.0
Sandston,Virginia,VA,False,51,Clouds,-1.07,39,2.57
Schley,Virginia,VA,False,51,Clear,0.09,39,0.89
Shacklefords,Virginia,VA,False,51,Clear,-0.73,40,0.0
Studley,Virginia,VA,False,51,Clear,-1.38,40,3.09
Susan,Virginia,VA,False,51,Clear,0.13,36,5.42
Toano,Virginia,VA,False,51,Clear,-0.67,39,3.09
Topping,Virginia,VA,False,51,Clear,-0.62,41,2.72
Trevilians,Virginia,VA,False,51,Clear,-1.67,38,3.6
Urbanna,Virginia,VA,False,51,Clear,-0.96,42,2.21
Wake,Virginia,VA,False,51,Clear,-0.52,40,3.1
Ware Neck,Virginia,VA,False,51,Clear,-0.27,39,0.89
Water View,Virginia,VA,False,51,Clear,-1.25,40,2.53
White Marsh,Maryland,MD,False,24,Clouds,-2.62,48,3.58
Wicomico,Virginia,VA,False,51,Clear,0.47,38,4.63
Accomac,Virginia,VA,False,51,Clear,-0.99,47,5.14
Assawoman,Virginia,VA,False,51,Clear,-1.94,46,5.14
Battery Park,Virginia,VA,False,51,Clear,1.03,37,5.14
Belle Haven,Virginia,VA,False,51,Clear,-0.57,62,5.14
Birdsnest,Virginia,VA,False,51,Clear,-0.13,54,7.94
Bloxom,Virginia,VA,False,51,Clear,-1.97,46,5.14
Cape Charles,Virginia,VA,False,51,Clear,0.59,45,0.89
Capeville,Virginia,VA,False,51,Clear,0.55,45,0.89
Carrsville,Virginia,VA,False,51,Clear,-0.08,32,3.09
Cheriton,Virginia,VA,False,51,Clear,0.56,45,0.89
Chincoteague Island,Virginia,VA,False,51,Clear,-1.94,46,5.14
Wallops Island,Virginia,VA,False,51,Clear,-1.94,46,5.14
Craddockville,Virginia,VA,False,51,Clear,-0.67,56,5.14
Davis Wharf,Virginia,VA,False,51,Clear,-0.63,56,5.14
Eastville,Virginia,VA,False,51,Clear,0.54,45,0.89
Exmore,Virginia,VA,False,51,Clear,-0.68,56,5.14
Greenbackville,Virginia,VA,False,51,Clear,-1.94,46,5.14
Hacksneck,Virginia,VA,False,51,Clear,-0.7,55,5.14
Hallwood,Virginia,VA,False,51,Clear,-1.97,46,5.14
Harborton,Virginia,VA,False,51,Clear,-0.76,54,5.14
Horntown,Virginia,VA,False,51,Clear,-2.0,46,5.14
Isle Of Wight,Virginia,VA,False,51,Clear,0.37,41,3.3
Locustville,Virginia,VA,False,51,Clear,-0.94,47,5.14
Machipongo,Virginia,VA,False,51,Clear,0.22,52,7.8
Mappsville,Virginia,VA,False,51,Clear,-2.02,46,5.14
Melfa,Virginia,VA,False,51,Clear,-0.9,53,5.14
Modest Town,Virginia,VA,False,51,Clear,-1.99,46,5.14
Nassawadox,Virginia,VA,False,51,Clouds,-0.58,62,8.45
Nelsonia,Virginia,VA,False,51,Clear,-2.02,46,5.14
New Church,Virginia,VA,False,51,Clear,-1.98,46,5.14
Onancock,Virginia,VA,False,51,Clear,-0.88,52,5.14
Onley,Virginia,VA,False,51,Clear,-0.92,52,5.14
Oyster,Virginia,VA,False,51,Clear,0.6,45,0.89
Painter,Virginia,VA,False,51,Clear,-0.57,62,5.14
Parksley,Virginia,VA,False,51,Clear,-1.15,47,5.14
Pungoteague,Virginia,VA,False,51,Clear,-0.78,54,5.14
Quinby,Virginia,VA,False,51,Clear,-0.51,62,5.14
Saxis,Virginia,VA,False,51,Clouds,-1.94,45,11.0
Suffolk,Virginia,VA,False,51,Clear,0.97,37,2.06
Tangier,Virginia,VA,False,51,Clouds,-1.1,47,12.44
Tasley,Virginia,VA,False,51,Clear,-0.93,52,5.14
Temperanceville,Virginia,VA,False,51,Clear,-2.0,46,5.14
Virginia Beach,Virginia,VA,False,51,Clouds,1.34,39,4.63
Wachapreague,Virginia,VA,False,51,Clear,-0.92,47,5.14
Wardtown,Virginia,VA,False,51,Clear,-0.63,57,5.14
Willis Wharf,Virginia,VA,False,51,Clear,-0.62,56,5.14
Withams,Virginia,VA,False,51,Clear,-1.95,46,5.14
Newport News,Virginia,VA,False,51,Clear,1.41,38,5.66
Poquoson,Virginia,VA,False,51,Clear,1.12,35,5.66
Seaford,New York,NY,False,36,Clouds,-1.0,42,8.23
Fort Lee,New Jersey,NJ,False,34,Clouds,-1.4,41,8.23
Ammon,Virginia,VA,False,51,Clear,-1.73,49,4.21
Boykins,Virginia,VA,False,51,Clear,0.19,35,4.43
Colonial Heights,Virginia,VA,False,51,Clear,-0.78,40,3.09
Dendron,Virginia,VA,False,51,Clear,-0.78,39,0.0
Dinwiddie,Virginia,VA,False,51,Clear,-1.25,38,2.57
Disputanta,Virginia,VA,False,51,Clear,1.02,34,4.35
Dolphin,Virginia,VA,False,51,Clear,0.69,30,1.54
Drewryville,Virginia,VA,False,51,Clear,0.05,32,0.0
Ebony,Virginia,VA,False,51,Clear,1.57,37,0.89
Gasburg,Virginia,VA,False,51,Clear,1.24,37,0.0
Ivor,Virginia,VA,False,51,Clear,-0.81,39,0.0
Jarratt,Virginia,VA,False,51,Clear,-0.38,37,0.45
Meredithville,Virginia,VA,False,51,Clear,0.54,28,1.54
Newsoms,Virginia,VA,False,51,Clear,-0.11,35,4.0
Prince George,Virginia,VA,False,51,Clear,-0.78,33,2.57
Rawlings,Maryland,MD,False,24,Clouds,-5.65,63,5.14
Sedley,Virginia,VA,False,51,Clear,-0.08,32,4.12
Skippers,Virginia,VA,False,51,Clear,-0.12,32,0.0
Stony Creek,New York,NY,False,36,Clouds,-5.0,63,5.98
Surry,Maine,ME,False,23,Clear,-8.83,60,3.6
Valentines,Virginia,VA,False,51,Clear,0.97,37,4.11
Wilsons,Virginia,VA,False,51,Clear,-1.26,38,3.6
Baskerville,Virginia,VA,False,51,Clear,-0.57,39,1.54
Boydton,Virginia,VA,False,51,Clear,-0.27,37,1.54
Bracey,Virginia,VA,False,51,Clear,1.21,38,1.54
Brodnax,Virginia,VA,False,51,Clear,0.27,35,1.54
Charlotte Court House,Virginia,VA,False,51,Clear,-1.77,46,4.09
Chase City,Virginia,VA,False,51,Clear,-0.47,36,1.54
Crewe,Virginia,VA,False,51,Clear,-0.25,25,3.6
Dillwyn,Virginia,VA,False,51,Clear,-0.58,43,3.34
Drakes Branch,Virginia,VA,False,51,Clear,-1.34,45,4.18
Hampden Sydney,Virginia,VA,False,51,Clear,0.1,40,3.53
Kenbridge,Virginia,VA,False,51,Clear,0.43,30,4.63
Lunenburg,Massachusetts,MA,False,25,Clouds,-3.87,59,6.69
Meherrin,Virginia,VA,False,51,Clear,-0.09,37,1.79
Nottoway,Virginia,VA,False,51,Clear,-0.33,23,3.6
Pamplin,Virginia,VA,False,51,Clear,-1.98,42,3.41
Phenix,Virginia,VA,False,51,Clear,-1.5,45,3.81
Saxe,Virginia,VA,False,51,Clear,-1.11,45,3.82
Skipwith,Virginia,VA,False,51,Clear,-0.92,36,1.54
South Hill,Virginia,VA,False,51,Clear,0.03,32,1.54
Wylliesburg,Virginia,VA,False,51,Clear,-1.16,34,1.54
Axton,Virginia,VA,False,51,Clouds,0.0,38,3.24
Belspring,Virginia,VA,False,51,Clear,-2.51,46,6.17
Bent Mountain,Virginia,VA,False,51,Clouds,-4.25,40,3.58
Boones Mill,Virginia,VA,False,51,Clouds,-1.17,39,4.49
Check,Virginia,VA,False,51,Clouds,-4.27,45,5.29
Claudville,Virginia,VA,False,51,Clear,-0.4,36,2.57
Copper Hill,Virginia,VA,False,51,Clear,-1.27,44,3.09
Critz,Virginia,VA,False,51,Clear,-0.25,29,2.06
Eggleston,Virginia,VA,False,51,Clear,-2.54,48,6.17
Ferrum,Virginia,VA,False,51,Clouds,-1.87,41,4.08
Fieldale,Virginia,VA,False,51,Clear,0.34,23,2.06
Fincastle,Virginia,VA,False,51,Clouds,-1.63,41,0.89
Glen Lyn,Virginia,VA,False,51,Clouds,-2.67,45,1.34
Goodview,Virginia,VA,False,51,Clouds,-0.72,37,1.79
Huddleston,Virginia,VA,False,51,Clouds,-0.97,42,4.41
Meadows Of Dan,Virginia,VA,False,51,Clouds,-5.81,51,4.83
Moneta,Virginia,VA,False,51,Clouds,-0.59,37,4.42
Montvale,New Jersey,NJ,False,34,Clear,-1.7,47,2.68
Narrows,Virginia,VA,False,51,Clouds,-2.4,44,1.34
Oriskany,New York,NY,False,36,Mist,-4.68,85,8.23
Paint Bank,Virginia,VA,False,51,Clear,-4.43,50,6.26
Patrick Springs,Virginia,VA,False,51,Clear,-0.59,29,2.06
Pearisburg,Virginia,VA,False,51,Clouds,-2.8,47,1.34
Penhook,Virginia,VA,False,51,Clouds,-0.81,35,4.11
Pilot,Virginia,VA,False,51,Clear,-3.7,47,2.57
Radford,Virginia,VA,False,51,Clear,-2.82,44,6.17
Rich Creek,Virginia,VA,False,51,Clouds,-2.96,44,1.34
Riner,Virginia,VA,False,51,Clear,-3.32,46,2.68
Ripplemead,Virginia,VA,False,51,Clouds,-2.76,48,5.08
Sandy Level,Virginia,VA,False,51,Clear,0.81,32,2.06
Shawsville,Virginia,VA,False,51,Clear,-1.84,43,2.57
Stanleytown,Virginia,VA,False,51,Clear,0.19,23,2.06
Troutville,Pennsylvania,PA,False,42,Clouds,-9.09,88,5.14
Union Hall,Virginia,VA,False,51,Clouds,-0.39,37,4.07
Villamont,Virginia,VA,False,51,Clear,-1.49,37,3.09
Wirtz,Virginia,VA,False,51,Clouds,-1.09,38,0.89
Woolwine,Virginia,VA,False,51,Clouds,-1.5,44,4.28
Appalachia,Virginia,VA,False,51,Clouds,-2.6,48,1.72
Ben Hur,Virginia,VA,False,51,Clouds,-1.97,54,1.73
Big Stone Gap,Virginia,VA,False,51,Clouds,-1.99,48,1.75
Birchleaf,Virginia,VA,False,51,Clouds,-2.38,48,2.11
Clinchco,Virginia,VA,False,51,Clouds,-2.63,48,2.1
Clintwood,Virginia,VA,False,51,Clear,-3.14,47,2.06
